year,id_,labor_force_status,hours_per_week,marital_status,childs,age,education,sex,race,income,political_views,religious_preference,attends_religious_services,health,confidence_exec_branch,work_satisfaction,class_identification,abortion opinion,ideal_number_children,sex_education_opinion,homosexual_opinion,convicted,lockedup,tv_hours,confidence_god,email_hours,relax_hours,racism_work,poor_mental_health,sexual_orientation,ethnicify,ballot,life_rating,confidence_federal
2022,749,5,None,Married,3,80,16,FEMALE,Other,None,Moderate  middle of the road,Catholic,Several times a week,Good,A GREAT DEAL,None,Middle class,None,None,None,ALWAYS WRONG,None,None,None,No doubts,None,None,None,None,None,SOME OTHER RACE,Ballot c,None,None
2022,750,1,None,Married,0,61,16,FEMALE,White,$25000 OR MORE,Slightly conservative,Protestant,Never,Good,None,Very satisfied,Upper class,YES,2,Favor,SOMETIMES WRONG,None,None,6,None,14,6,NO,3,None,WHITE,Ballot a,8,A great deal of confidence
2022,751,5,None,Married,0,80,14,FEMALE,White,None,Liberal,Protestant,Never,Good,ONLY SOME,None,Middle class,None,None,None,NOT WRONG AT ALL,None,None,None,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,A great deal of confidence
2022,752,5,None,Married,2,86,16,MALE,White,None,Conservative,Protestant,Every week,Good,HARDLY ANY,None,Working class,None,3,Oppose,None,None,None,2,No doubts,0,None,None,None,None,WHITE,Ballot b,None,None
2022,753,5,None,Married,2,59,18,FEMALE,White,None,Liberal,None,Less than once a year,Excellent,ONLY SOME,None,Upper class,None,2,Favor,None,None,None,2,Don't know  no way to find out,3,None,None,None,None,WHITE,Ballot b,None,A great deal of confidence
2022,754,1,None,Never married,0,31,20,FEMALE,White,None,Slightly conservative,Catholic,About once or twice a year,Good,None,Moderately satisfied,Working class,None,3,Favor,NOT WRONG AT ALL,None,None,3,None,51,3,NO,0,None,WHITE,Ballot a,8,Only some confidence
2022,755,6,None,Married,8,63,18,FEMALE,Black,$15000 - 19999,Slightly conservative,Protestant,About once a month,Good,None,None,Working class,None,2,Favor,ALWAYS WRONG,None,None,2,None,4,None,None,None,None,BLACK OR AFRICAN AMERICAN,Ballot a,None,None
2022,756,1,None,Never married,4,None,12,FEMALE,Black,$25000 OR MORE,Moderate  middle of the road,Protestant,Several times a year,Good,HARDLY ANY,Moderately satisfied,Lower class,None,2,Favor,None,None,None,8,Believe with doubts,1,5,NO,0,None,BLACK OR AFRICAN AMERICAN,Ballot b,7,None
2022,757,2,None,Never married,4,None,13,FEMALE,Black,$3000 TO 3999,None,Protestant,About once or twice a year,Fair,HARDLY ANY,Very satisfied,Working class,None,None,Favor,None,None,None,5,No doubts,8,0,NO,4,None,BLACK OR AFRICAN AMERICAN,Ballot b,8,None
2022,758,5,None,Widowed,1,None,14,FEMALE,Black,None,None,Other,Every week,Good,HARDLY ANY,None,Middle class,None,None,None,None,None,None,None,None,None,None,None,None,None,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2022,759,6,None,Never married,7,20,20,MALE,Other,None,Liberal,Hinduism,2-3 times a month,Fair,None,None,Working class,None,2,Favor,ALMST ALWAYS WRG,None,None,5,None,None,None,None,None,None,FILIPINO,Ballot a,None,None
2022,760,5,None,Married,3,None,14,FEMALE,Black,None,Moderate  middle of the road,Protestant,Several times a week,Good,ONLY SOME,None,Working class,YES,None,None,ALWAYS WRONG,None,None,None,No doubts,None,None,None,None,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2022,761,1,None,Married,0,25,18,FEMALE,White,None,Conservative,Protestant,Several times a week,Good,None,Very satisfied,Middle class,None,3,Oppose,ALWAYS WRONG,None,None,15,None,1,4,NO,0,None,WHITE,Ballot a,9,Only some confidence
2022,762,2,None,Widowed,2,68,17,MALE,White,$25000 OR MORE,Extremely conservative,None,Never,Fair,None,Very satisfied,Middle class,YES,2,Favor,NOT WRONG AT ALL,None,None,7,None,1,None,NO,0,None,WHITE,Ballot a,None,None
2022,763,1,None,Never married,2,38,12,MALE,Black,$25000 OR MORE,Moderate  middle of the road,Protestant,About once a month,Good,HARDLY ANY,Very satisfied,Middle class,None,2,Favor,None,None,None,5,No doubts,0,5,NO,0,None,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2022,764,6,None,Never married,0,22,16,FEMALE,Black,$25000 OR MORE,Moderate  middle of the road,Protestant,Nearly every week,Good,None,None,Middle class,None,2,Favor,NOT WRONG AT ALL,None,None,7,None,4,None,None,None,None,BLACK OR AFRICAN AMERICAN,Ballot a,None,None
2022,765,1,None,Never married,0,32,14,FEMALE,Black,$25000 OR MORE,Slightly liberal,None,Never,Fair,None,Very satisfied,Middle class,YES,2,Favor,NOT WRONG AT ALL,None,None,5,None,2,2,NO,5,None,BLACK OR AFRICAN AMERICAN,Ballot a,7,None
2022,766,1,None,Married,1,35,16,MALE,Other,$25000 OR MORE,Slightly liberal,Muslim/islam,Several times a year,Fair,ONLY SOME,Moderately satisfied,Middle class,None,2,Favor,None,None,None,1,No doubts,4,1,NO,0,Heterosexual or straight,OTHER ASIAN,Ballot b,6,A great deal of confidence
2022,767,1,None,Married,0,44,20,MALE,Black,$25000 OR MORE,Moderate  middle of the road,Protestant,Every week,Good,None,A little dissatisfied,Upper class,NO,3,Favor,ALWAYS WRONG,None,None,10,None,15,3,NO,0,None,BLACK OR AFRICAN AMERICAN,Ballot a,6,None
2022,768,1,None,Never married,1,49,16,MALE,White,$25000 OR MORE,Moderate  middle of the road,Protestant,Nearly every week,Excellent,HARDLY ANY,Very satisfied,Upper class,None,2,Favor,None,None,None,5,No doubts,5,3,NO,3,None,WHITE,Ballot b,Best possible state,Hardly any confidence at all
2022,769,7,None,Married,2,None,14,MALE,Other,$6000 TO 6999,Moderate  middle of the road,None,Never,Good,ONLY SOME,Very satisfied,Working class,YES,None,None,SOMETIMES WRONG,None,None,None,Higher power,None,None,None,None,None,HISPANIC,Ballot c,None,None
2022,770,1,None,Married,3,43,12,MALE,White,$25000 OR MORE,Moderate  middle of the road,Catholic,Nearly every week,Good,ONLY SOME,A little dissatisfied,Working class,YES,None,None,NOT WRONG AT ALL,None,None,None,No doubts,None,0,NO,0,None,WHITE,Ballot c,9,None
2022,771,1,None,Never married,2,40,20,FEMALE,Black,$25000 OR MORE,Moderate  middle of the road,Protestant,Several times a year,Good,HARDLY ANY,Moderately satisfied,Middle class,None,2,Favor,None,None,None,1,No doubts,20,1,YES,0,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,Best possible state,None
2022,772,1,None,Separated,2,62,16,FEMALE,White,$25000 OR MORE,Conservative,Protestant,2-3 times a month,Fair,None,A little dissatisfied,Middle class,None,3,Favor,SOMETIMES WRONG,None,None,3,None,4,5,NO,0,None,WHITE,Ballot a,7,A great deal of confidence
2022,773,1,None,Divorced,2,None,18,MALE,White,None,Liberal,Protestant,About once or twice a year,Good,None,Moderately satisfied,Middle class,YES,None,Favor,NOT WRONG AT ALL,None,None,2,None,25,6,NO,0,None,WHITE,Ballot a,8,None
2022,774,8,None,Married,2,55,20,FEMALE,White,None,Moderate  middle of the road,None,Never,Fair,ONLY SOME,None,Middle class,YES,None,None,SOMETIMES WRONG,None,None,None,Believe sometimes,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,775,7,None,Married,2,31,14,FEMALE,Other,None,Moderate  middle of the road,Muslim/islam,Several times a week,Good,A GREAT DEAL,Very satisfied,Middle class,None,3,Oppose,None,None,None,2,No doubts,2,None,None,None,Gay  lesbian  or homosexual,OTHER ASIAN,Ballot b,None,A great deal of confidence
2022,776,5,None,Divorced,2,68,13,FEMALE,White,None,Extremely liberal,None,Never,Good,None,None,Middle class,YES,2,Favor,NOT WRONG AT ALL,None,None,4,None,14,None,None,None,None,WHITE,Ballot a,None,A great deal of confidence
2022,777,5,None,Never married,0,None,16,FEMALE,White,None,Extremely conservative,None,Never,Fair,ONLY SOME,None,Upper class,None,2,Favor,None,None,None,None,No doubts,None,None,None,None,None,WHITE,Ballot b,None,None
2022,778,5,None,Married,1,73,18,MALE,White,None,Slightly conservative,Protestant,2-3 times a month,Good,None,None,Middle class,None,None,Favor,SOMETIMES WRONG,None,None,5,None,6,None,None,None,None,WHITE,Ballot a,None,None
2022,779,5,None,Divorced,0,74,16,MALE,White,None,Conservative,Protestant,2-3 times a month,Good,HARDLY ANY,None,Middle class,NO,None,None,ALWAYS WRONG,None,None,None,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,780,5,None,Married,2,69,19,FEMALE,White,$15000 - 19999,Liberal,Jewish,About once or twice a year,Good,HARDLY ANY,None,Middle class,None,None,None,NOT WRONG AT ALL,None,None,None,Believe sometimes,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,A great deal of confidence
2022,781,5,None,Married,4,78,16,FEMALE,White,None,Slightly liberal,None,Never,Excellent,None,None,Middle class,YES,None,Favor,NOT WRONG AT ALL,None,None,6,None,0,None,None,None,None,WHITE,Ballot a,None,None
2022,782,8,None,Married,5,58,12,FEMALE,White,$25000 OR MORE,Conservative,Protestant,Nearly every week,Fair,None,None,Middle class,NO,5,Favor,ALWAYS WRONG,None,None,6,None,0,None,None,None,None,WHITE,Ballot a,None,None
2022,783,7,None,Married,2,66,12,MALE,White,None,Extremely conservative,Protestant,About once or twice a year,Good,HARDLY ANY,Moderately satisfied,Middle class,None,2,Favor,None,None,None,2,No doubts,4,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2022,784,6,None,Never married,0,21,15,MALE,White,$7000 TO 7999,Conservative,Protestant,Nearly every week,Excellent,ONLY SOME,None,Middle class,NO,None,None,ALWAYS WRONG,None,None,None,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,785,1,None,Married,None,43,20,FEMALE,White,None,Extremely conservative,Catholic,About once a month,Excellent,A GREAT DEAL,Very satisfied,Upper class,None,2,Favor,None,None,None,None,No doubts,None,None,NO,None,None,WHITE,Ballot b,8,None
2022,786,1,None,Married,2,62,16,MALE,White,$25000 OR MORE,Conservative,Protestant,Several times a year,Fair,HARDLY ANY,Very satisfied,Upper class,None,None,Oppose,None,None,None,3,No doubts,15,3,NO,0,None,WHITE,Ballot b,Best possible state,None
2022,787,1,None,Married,4,40,15,MALE,White,$25000 OR MORE,Conservative,Catholic,Several times a year,Good,None,Moderately satisfied,Working class,None,None,Favor,NOT WRONG AT ALL,None,None,1,None,10,2,NO,0,None,WHITE,Ballot a,8,A great deal of confidence
2022,788,1,None,Married,1,37,19,MALE,White,$25000 OR MORE,Conservative,Protestant,Nearly every week,Excellent,HARDLY ANY,Very satisfied,Middle class,NO,None,None,ALWAYS WRONG,None,None,None,No doubts,None,7,NO,2,Heterosexual or straight,WHITE,Ballot c,8,None
2022,789,5,None,Married,1,68,16,MALE,White,$8000 TO 9999,Slightly conservative,Protestant,Several times a year,Good,HARDLY ANY,None,Working class,None,2,Favor,None,None,None,10,Believe sometimes,2,None,None,None,None,WHITE,Ballot b,None,None
2022,790,1,None,Married,1,39,16,MALE,White,$25000 OR MORE,Moderate  middle of the road,Protestant,Several times a year,Good,HARDLY ANY,Very satisfied,Upper class,None,None,None,ALWAYS WRONG,None,None,None,No doubts,None,1,NO,10,Heterosexual or straight,WHITE,Ballot c,Best possible state,None
2022,791,1,None,Married,2,42,16,FEMALE,None,None,Slightly liberal,None,Less than once a year,Good,None,Moderately satisfied,Middle class,None,2,Favor,NOT WRONG AT ALL,None,None,1,None,8,2,NO,5,None,None,Ballot a,8,Only some confidence
2022,792,1,None,Married,4,37,20,FEMALE,Other,$25000 OR MORE,Slightly liberal,Catholic,Nearly every week,Fair,ONLY SOME,Very satisfied,Middle class,YES,None,None,NOT WRONG AT ALL,None,None,None,Believe with doubts,None,0,NO,5,Heterosexual or straight,VIETNAMESE,Ballot c,9,None
2022,793,1,None,Married,0,61,14,FEMALE,White,$25000 OR MORE,Moderate  middle of the road,Catholic,Never,Good,A GREAT DEAL,Moderately satisfied,Middle class,None,2,Favor,None,None,None,4,Believe with doubts,30,5,NO,0,None,WHITE,Ballot b,Best possible state,None
2022,794,5,None,Married,2,69,20,FEMALE,Other,None,Moderate  middle of the road,Protestant,Every week,Good,A GREAT DEAL,None,Middle class,NO,None,None,ALWAYS WRONG,None,None,None,No doubts,None,None,None,None,Heterosexual or straight,KOREAN,Ballot c,None,None
2022,795,2,None,Divorced,2,71,19,FEMALE,White,$8000 TO 9999,Moderate  middle of the road,Catholic,Several times a year,Good,ONLY SOME,Moderately satisfied,Middle class,NO,None,None,NOT WRONG AT ALL,None,None,None,Believe with doubts,None,4,NO,0,Heterosexual or straight,WHITE,Ballot c,7,None
2022,796,5,None,Divorced,2,73,17,FEMALE,White,None,Slightly liberal,Catholic,About once or twice a year,Good,ONLY SOME,None,Middle class,None,None,Favor,None,None,None,8,No doubts,7,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2022,797,1,None,Married,4,64,16,MALE,White,$25000 OR MORE,Extremely conservative,Protestant,Every week,Good,HARDLY ANY,Very satisfied,Upper class,NO,None,None,ALWAYS WRONG,None,None,None,No doubts,None,3,NO,10,Heterosexual or straight,WHITE,Ballot c,9,Hardly any confidence at all
2022,798,2,None,Married,1,70,16,MALE,White,$25000 OR MORE,Conservative,Protestant,About once a month,Good,HARDLY ANY,Moderately satisfied,Middle class,None,2,Oppose,None,None,None,6,No doubts,1,8,NO,0,None,WHITE,Ballot b,9,None
2022,799,5,None,Divorced,1,70,16,MALE,White,None,Conservative,Protestant,Every week,Fair,HARDLY ANY,None,Middle class,None,2,Favor,None,None,None,6,No doubts,15,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2022,800,2,None,Married,4,55,17,FEMALE,White,$25000 OR MORE,Moderate  middle of the road,Catholic,Every week,Good,HARDLY ANY,Very satisfied,Middle class,NO,None,None,ALWAYS WRONG,None,None,None,No doubts,None,4,NO,0,Heterosexual or straight,WHITE,Ballot c,None,None
2022,801,5,None,Divorced,0,69,6,MALE,White,None,Moderate  middle of the road,Protestant,2-3 times a month,Poor,ONLY SOME,None,Working class,None,None,None,ALWAYS WRONG,None,None,None,Believe sometimes,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,802,1,None,Married,3,50,16,MALE,White,None,Extremely conservative,Protestant,About once or twice a year,Excellent,HARDLY ANY,Very satisfied,Working class,None,3,Favor,None,None,None,2,Higher power,1,2,NO,0,None,WHITE,Ballot b,Best possible state,None
2022,803,1,None,Married,3,41,12,MALE,White,$25000 OR MORE,Extremely conservative,Protestant,Every week,Good,None,Very satisfied,Middle class,None,3,Favor,ALWAYS WRONG,None,None,1,None,0,1,NO,0,None,WHITE,Ballot a,Best possible state,None
2022,804,5,None,Widowed,2,77,11,FEMALE,White,None,Moderate  middle of the road,Protestant,Less than once a year,Good,HARDLY ANY,None,Middle class,None,2,Favor,None,None,None,7,Believe with doubts,2,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2022,805,1,None,Divorced,1,56,18,FEMALE,White,$25000 OR MORE,Liberal,None,Never,Good,ONLY SOME,Moderately satisfied,Working class,YES,None,None,NOT WRONG AT ALL,None,None,None,Higher power,None,4,NO,1,Heterosexual or straight,WHITE,Ballot c,9,Only some confidence
2022,806,1,None,Married,0,56,20,MALE,White,$25000 OR MORE,Extremely conservative,Protestant,Never,Excellent,None,Moderately satisfied,Working class,NO,3,Favor,ALWAYS WRONG,None,None,3,None,0,4,NO,0,None,WHITE,Ballot a,8,None
2022,807,6,None,Never married,3,19,13,FEMALE,Black,None,Extremely conservative,None,Never,Excellent,None,None,Upper class,None,0,Oppose,NOT WRONG AT ALL,None,None,0,None,0,None,None,None,None,BLACK OR AFRICAN AMERICAN,Ballot a,None,None
2022,808,2,None,Married,2,40,13,MALE,Black,$8000 TO 9999,Moderate  middle of the road,Christian,Every week,Good,None,Very satisfied,Working class,None,None,Favor,ALWAYS WRONG,None,None,1,None,30,12,YES,0,None,BLACK OR AFRICAN AMERICAN,Ballot a,9,A great deal of confidence
2022,809,1,None,Married,4,41,14,MALE,Other,$25000 OR MORE,Moderate  middle of the road,None,Never,Good,None,Moderately satisfied,Working class,None,None,Favor,None,None,None,4,None,2,None,NO,0,None,SOME OTHER RACE,Ballot a,9,None
2022,810,8,None,Never married,1,72,18,FEMALE,Black,None,Moderate  middle of the road,Protestant,Every week,Fair,ONLY SOME,None,Upper class,None,None,None,ALWAYS WRONG,None,None,None,No doubts,None,None,None,None,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2022,811,6,None,Never married,0,20,12,FEMALE,White,$10000 - 14999,Liberal,None,About once or twice a year,Good,HARDLY ANY,None,Middle class,None,None,None,NOT WRONG AT ALL,None,None,None,Higher power,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,812,1,None,Never married,2,54,16,MALE,White,$25000 OR MORE,Slightly conservative,Protestant,Never,Excellent,HARDLY ANY,Very dissatisfied,Middle class,NO,None,None,SOMETIMES WRONG,None,None,None,Believe with doubts,None,2,NO,0,Heterosexual or straight,WHITE,Ballot c,8,None
2022,813,1,None,Separated,0,33,12,FEMALE,White,$25000 OR MORE,Liberal,None,Never,Good,None,Moderately satisfied,Working class,NO,3,Favor,NOT WRONG AT ALL,None,None,3,None,2,2,NO,15,None,WHITE,Ballot a,7,None
2022,814,1,None,Married,0,40,16,FEMALE,White,$25000 OR MORE,Slightly conservative,Protestant,Nearly every week,Fair,HARDLY ANY,Moderately satisfied,Working class,None,2,Oppose,None,None,None,4,No doubts,10,3,NO,-97,None,WHITE,Ballot b,8,None
2022,815,1,None,Married,3,None,14,None,White,None,Conservative,Catholic,Several times a year,Good,None,Moderately satisfied,Middle class,NO,3,Oppose,ALWAYS WRONG,None,None,4,None,None,None,None,None,None,WHITE,Ballot a,None,None
2022,816,5,None,Married,2,None,13,MALE,White,None,Extremely conservative,Protestant,Several times a week,Good,HARDLY ANY,None,Middle class,None,None,None,ALWAYS WRONG,None,None,None,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2022,817,5,None,Married,3,70,5,FEMALE,Other,None,None,Hinduism,About once or twice a year,Fair,ONLY SOME,None,Working class,None,2,Favor,None,None,None,3,No doubts,0,None,None,None,None,ASIAN INDIAN,Ballot b,None,A great deal of confidence
2022,818,4,None,Never married,1,32,12,FEMALE,Black,$4000 TO 4999,Slightly conservative,Christian,Several times a year,Excellent,HARDLY ANY,A little dissatisfied,Working class,None,None,Oppose,None,None,None,0,No doubts,3,None,None,None,None,BLACK OR AFRICAN AMERICAN,Ballot b,None,Hardly any confidence at all
2022,819,1,None,Married,2,None,12,FEMALE,Other,$5000 TO 5999,Liberal,Protestant,Every week,Good,None,A little dissatisfied,Working class,None,None,Favor,NOT WRONG AT ALL,None,None,5,None,1,4,YES,5,None,HISPANIC,Ballot a,9,Only some confidence
2022,820,7,None,Never married,0,18,12,FEMALE,White,None,Conservative,None,About once or twice a year,Good,HARDLY ANY,Moderately satisfied,Middle class,None,3,Favor,None,None,None,3,Believe sometimes,1,None,None,None,None,WHITE,Ballot b,None,None
2022,821,2,None,Married,3,54,18,FEMALE,White,$25000 OR MORE,Conservative,Protestant,Every week,Excellent,None,Very satisfied,Middle class,NO,None,Favor,ALWAYS WRONG,None,None,1,None,2,4,NO,0,None,WHITE,Ballot a,Best possible state,None
2022,822,1,None,Married,2,65,12,MALE,White,$25000 OR MORE,Slightly liberal,Catholic,About once or twice a year,Fair,ONLY SOME,Moderately satisfied,Middle class,None,None,None,NOT WRONG AT ALL,None,None,None,Believe with doubts,None,3,NO,None,None,WHITE,Ballot c,8,None
